team,rank,country,elo,league,week
Cagliari,79,ITA,1611.3795166,ITA-Serie A,2010-12-25
Chievo,82,ITA,1603.02050781,ITA-Serie A,2010-12-25
Parma,84,ITA,1598.73181152,ITA-Serie A,2010-12-25
Catania,85,ITA,1597.1574707,ITA-Serie A,2010-12-25
Bologna,90,ITA,1587.96472168,ITA-Serie A,2010-12-25
Bari,94,ITA,1549.7746582,ITA-Serie A,2010-12-25
Brescia,95,ITA,1525.84094238,ITA-Serie A,2010-12-25
Lecce,96,ITA,1517.52319336,ITA-Serie A,2010-12-25
Cesena,97,ITA,1494.57824707,ITA-Serie A,2010-12-25
Inter,10,ITA,1809.52807617,ITA-Serie A,2011-1-1
Milan,18,ITA,1770.99536133,ITA-Serie A,2011-1-1
Roma,20,ITA,1757.73608398,ITA-Serie A,2011-1-1
Juventus,34,ITA,1706.32470703,ITA-Serie A,2011-1-1
Napoli,45,ITA,1685.21960449,ITA-Serie A,2011-1-1
Palermo,47,ITA,1680.20458984,ITA-Serie A,2011-1-1
Lazio,51,ITA,1671.22253418,ITA-Serie A,2011-1-1
Sampdoria,60,ITA,1645.86669922,ITA-Serie A,2011-1-1
Fiorentina,65,ITA,1639.64416504,ITA-Serie A,2011-1-1
Udinese,73,ITA,1631.46691895,ITA-Serie A,2011-1-1
Genoa,74,ITA,1624.63464355,ITA-Serie A,2011-1-1
Cagliari,79,ITA,1611.3795166,ITA-Serie A,2011-1-1
Chievo,83,ITA,1603.02050781,ITA-Serie A,2011-1-1
Parma,85,ITA,1598.73181152,ITA-Serie A,2011-1-1
Catania,87,ITA,1597.1574707,ITA-Serie A,2011-1-1
Bologna,90,ITA,1587.96472168,ITA-Serie A,2011-1-1
Bari,94,ITA,1549.7746582,ITA-Serie A,2011-1-1
Brescia,95,ITA,1525.84094238,ITA-Serie A,2011-1-1
Lecce,96,ITA,1517.52319336,ITA-Serie A,2011-1-1
Cesena,97,ITA,1494.57824707,ITA-Serie A,2011-1-1
Inter,10,ITA,1814.30090332,ITA-Serie A,2011-1-8
Milan,17,ITA,1777.1907959,ITA-Serie A,2011-1-8
Roma,20,ITA,1761.67663574,ITA-Serie A,2011-1-8
Palermo,41,ITA,1688.97692871,ITA-Serie A,2011-1-8
Juventus,46,ITA,1684.03845215,ITA-Serie A,2011-1-8
Napoli,47,ITA,1680.44677734,ITA-Serie A,2011-1-8
Lazio,51,ITA,1672.41174316,ITA-Serie A,2011-1-8
Fiorentina,64,ITA,1640.6887207,ITA-Serie A,2011-1-8
Udinese,66,ITA,1638.88244629,ITA-Serie A,2011-1-8
Sampdoria,67,ITA,1637.09436035,ITA-Serie A,2011-1-8
Genoa,75,ITA,1623.44543457,ITA-Serie A,2011-1-8
Parma,78,ITA,1621.01806641,ITA-Serie A,2011-1-8
Cagliari,82,ITA,1605.18408203,ITA-Serie A,2011-1-8
Chievo,86,ITA,1595.60498047,ITA-Serie A,2011-1-8
Catania,88,ITA,1593.21691895,ITA-Serie A,2011-1-8
Bologna,89,ITA,1586.92016602,ITA-Serie A,2011-1-8
Bari,94,ITA,1559.24633789,ITA-Serie A,2011-1-8
Brescia,95,ITA,1514.43774414,ITA-Serie A,2011-1-8
Lecce,96,ITA,1508.05151367,ITA-Serie A,2011-1-8
Cesena,97,ITA,1505.98132324,ITA-Serie A,2011-1-8
Inter,8,ITA,1819.18457031,ITA-Serie A,2011-1-15
Milan,17,ITA,1771.46130371,ITA-Serie A,2011-1-15
Roma,20,ITA,1752.64294434,ITA-Serie A,2011-1-15
Napoli,41,ITA,1690.7956543,ITA-Serie A,2011-1-15
Palermo,43,ITA,1688.82763672,ITA-Serie A,2011-1-15
Juventus,49,ITA,1673.6895752,ITA-Serie A,2011-1-15
Lazio,55,ITA,1658.44616699,ITA-Serie A,2011-1-15
Sampdoria,61,ITA,1646.12792969,ITA-Serie A,2011-1-15
Udinese,63,ITA,1644.61193848,ITA-Serie A,2011-1-15
Fiorentina,65,ITA,1644.09265137,ITA-Serie A,2011-1-15
Genoa,76,ITA,1622.60473633,ITA-Serie A,2011-1-15
Cagliari,78,ITA,1615.82263184,ITA-Serie A,2011-1-15
Parma,80,ITA,1610.37963867,ITA-Serie A,2011-1-15
Bologna,85,ITA,1600.70983887,ITA-Serie A,2011-1-15
Chievo,86,ITA,1595.75427246,ITA-Serie A,2011-1-15
Catania,90,ITA,1588.33325195,ITA-Serie A,2011-1-15
Bari,94,ITA,1545.45666504,ITA-Serie A,2011-1-15
Lecce,95,ITA,1522.01708984,ITA-Serie A,2011-1-15
Brescia,96,ITA,1511.03381348,ITA-Serie A,2011-1-15
Cesena,97,ITA,1506.82214355,ITA-Serie A,2011-1-15
Inter,8,ITA,1823.97692871,ITA-Serie A,2011-1-22
Milan,18,ITA,1767.07592773,ITA-Serie A,2011-1-22
Roma,19,ITA,1756.84655762,ITA-Serie A,2011-1-22
Napoli,45,ITA,1687.13037109,ITA-Serie A,2011-1-22
Palermo,47,ITA,1677.92565918,ITA-Serie A,2011-1-22
Juventus,48,ITA,1677.00512695,ITA-Serie A,2011-1-22
Lazio,51,ITA,1664.22119141,ITA-Serie A,2011-1-22
Udinese,54,ITA,1658.38830566,ITA-Serie A,2011-1-22
Fiorentina,59,ITA,1647.75793457,ITA-Serie A,2011-1-22
Sampdoria,64,ITA,1640.35302734,ITA-Serie A,2011-1-22
Cagliari,72,ITA,1626.72460938,ITA-Serie A,2011-1-22
Genoa,78,ITA,1608.82836914,ITA-Serie A,2011-1-22
Parma,85,ITA,1598.30505371,ITA-Serie A,2011-1-22
Chievo,86,ITA,1597.97827148,ITA-Serie A,2011-1-22
Bologna,87,ITA,1597.11669922,ITA-Serie A,2011-1-22
Catania,91,ITA,1586.10925293,ITA-Serie A,2011-1-22
Bari,94,ITA,1542.14123535,ITA-Serie A,2011-1-22
Lecce,95,ITA,1526.40246582,ITA-Serie A,2011-1-22
Brescia,96,ITA,1523.10827637,ITA-Serie A,2011-1-22
Cesena,97,ITA,1501.41918945,ITA-Serie A,2011-1-22
Inter,11,ITA,1809.9309082,ITA-Serie A,2011-1-29
Milan,18,ITA,1769.36364746,ITA-Serie A,2011-1-29
Roma,20,ITA,1762.43029785,ITA-Serie A,2011-1-29
Napoli,42,ITA,1696.46606445,ITA-Serie A,2011-1-29
Palermo,44,ITA,1680.82409668,ITA-Serie A,2011-1-29
Juventus,47,ITA,1678.47143555,ITA-Serie A,2011-1-29
Udinese,49,ITA,1672.43444824,ITA-Serie A,2011-1-29
Lazio,56,ITA,1653.4251709,ITA-Serie A,2011-1-29
Fiorentina,59,ITA,1642.36975098,ITA-Serie A,2011-1-29
Sampdoria,64,ITA,1638.88659668,ITA-Serie A,2011-1-29
Cagliari,74,ITA,1621.14086914,ITA-Serie A,2011-1-29
Genoa,79,ITA,1610.96447754,ITA-Serie A,2011-1-29
Bologna,82,ITA,1607.91271973,ITA-Serie A,2011-1-29
Parma,84,ITA,1606.45373535,ITA-Serie A,2011-1-29
Chievo,86,ITA,1595.84216309,ITA-Serie A,2011-1-29
Catania,92,ITA,1577.96057129,ITA-Serie A,2011-1-29
Bari,94,ITA,1532.80541992,ITA-Serie A,2011-1-29
Lecce,95,ITA,1531.79052734,ITA-Serie A,2011-1-29
Brescia,96,ITA,1520.20983887,ITA-Serie A,2011-1-29
Cesena,97,ITA,1499.13146973,ITA-Serie A,2011-1-29
Inter,10,ITA,1819.21179199,ITA-Serie A,2011-2-5
Milan,19,ITA,1771.9375,ITA-Serie A,2011-2-5
Roma,20,ITA,1754.86669922,ITA-Serie A,2011-2-5
Napoli,39,ITA,1694.11437988,ITA-Serie A,2011-2-5
Palermo,44,ITA,1683.23193359,ITA-Serie A,2011-2-5
Udinese,47,ITA,1678.13623047,ITA-Serie A,2011-2-5
Lazio,50,ITA,1666.77502441,ITA-Serie A,2011-2-5
Juventus,53,ITA,1662.80175781,ITA-Serie A,2011-2-5
Fiorentina,66,ITA,1639.94189453,ITA-Serie A,2011-2-5
Cagliari,69,ITA,1635.40588379,ITA-Serie A,2011-2-5
Chievo,74,ITA,1622.76367188,ITA-Serie A,2011-2-5
Sampdoria,76,ITA,1619.04858398,ITA-Serie A,2011-2-5
Genoa,77,ITA,1613.5958252,ITA-Serie A,2011-2-5
Bologna,78,ITA,1612.2286377,ITA-Serie A,2011-2-5
Parma,91,ITA,1586.29150391,ITA-Serie A,2011-2-5
Catania,93,ITA,1570.67480469,ITA-Serie A,2011-2-5
Lecce,94,ITA,1540.32299805,ITA-Serie A,2011-2-5
Bari,95,ITA,1522.77075195,ITA-Serie A,2011-2-5
Brescia,96,ITA,1512.77429199,ITA-Serie A,2011-2-5
Cesena,97,ITA,1501.9197998,ITA-Serie A,2011-2-5
Inter,9,ITA,1825.69042969,ITA-Serie A,2011-2-12
Milan,19,ITA,1769.78210449,ITA-Serie A,2011-2-12
Roma,20,ITA,1748.38806152,ITA-Serie A,2011-2-12
Napoli,39,ITA,1697.64147949,ITA-Serie A,2011-2-12
Palermo,41,ITA,1692.19799805,ITA-Serie A,2011-2-12
Udinese,45,ITA,1684.78845215,ITA-Serie A,2011-2-12
Juventus,49,ITA,1676.22802734,ITA-Serie A,2011-2-12
Lazio,54,ITA,1663.29260254,ITA-Serie A,2011-2-12
Fiorentina,64,ITA,1640.7635498,ITA-Serie A,2011-2-12
Chievo,71,ITA,1626.24621582,ITA-Serie A,2011-2-12
Cagliari,73,ITA,1621.97973633,ITA-Serie A,2011-2-12
Bologna,76,ITA,1617.35205078,ITA-Serie A,2011-2-12
Genoa,79,ITA,1615.7512207,ITA-Serie A,2011-2-12
Sampdoria,81,ITA,1612.3963623,ITA-Serie A,2011-2-12
Parma,91,ITA,1585.46984863,ITA-Serie A,2011-2-12
Catania,93,ITA,1565.55126953,ITA-Serie A,2011-2-12
Lecce,94,ITA,1531.35693359,ITA-Serie A,2011-2-12
Brescia,95,ITA,1521.83886719,ITA-Serie A,2011-2-12
Bari,96,ITA,1513.70629883,ITA-Serie A,2011-2-12
Cesena,97,ITA,1498.3927002,ITA-Serie A,2011-2-12
Inter,10,ITA,1817.06384277,ITA-Serie A,2011-2-19
Milan,19,ITA,1762.4576416,ITA-Serie A,2011-2-19
Roma,24,ITA,1720.6373291,ITA-Serie A,2011-2-19
Napoli,31,ITA,1707.46606445,ITA-Serie A,2011-2-19
Udinese,43,ITA,1689.1340332,ITA-Serie A,2011-2-19
Juventus,46,ITA,1680.89038086,ITA-Serie A,2011-2-19
Palermo,50,ITA,1671.02331543,ITA-Serie A,2011-2-19
Lazio,52,ITA,1667.64135742,ITA-Serie A,2011-2-19
Fiorentina,61,ITA,1645.84020996,ITA-Serie A,2011-2-19
Cagliari,72,ITA,1627.81408691,ITA-Serie A,2011-2-19
Genoa,75,ITA,1620.49865723,ITA-Serie A,2011-2-19
Chievo,81,ITA,1610.38049316,ITA-Serie A,2011-2-19
Sampdoria,84,ITA,1605.93188477,ITA-Serie A,2011-2-19
Bologna,86,ITA,1603.44104004,ITA-Serie A,2011-2-19
Parma,92,ITA,1575.32397461,ITA-Serie A,2011-2-19
Catania,93,ITA,1565.81811523,ITA-Serie A,2011-2-19
Lecce,94,ITA,1521.05883789,ITA-Serie A,2011-2-19
Bari,95,ITA,1509.27197266,ITA-Serie A,2011-2-19
Brescia,96,ITA,1507.4588623,ITA-Serie A,2011-2-19
Cesena,97,ITA,1484.01586914,ITA-Serie A,2011-2-19
Inter,13,ITA,1807.87304688,ITA-Serie A,2011-2-26
Milan,18,ITA,1764.07043457,ITA-Serie A,2011-2-26
Roma,26,ITA,1714.85571289,ITA-Serie A,2011-2-26
Napoli,38,ITA,1698.23986816,ITA-Serie A,2011-2-26
Udinese,46,ITA,1677.96386719,ITA-Serie A,2011-2-26
Lazio,52,ITA,1665.8527832,ITA-Serie A,2011-2-26
Juventus,55,ITA,1662.06213379,ITA-Serie A,2011-2-26
Palermo,57,ITA,1658.60705566,ITA-Serie A,2011-2-26
Fiorentina,67,ITA,1637.69543457,ITA-Serie A,2011-2-26
Genoa,72,ITA,1624.20056152,ITA-Serie A,2011-2-26
Cagliari,76,ITA,1620.6237793,ITA-Serie A,2011-2-26
Sampdoria,83,ITA,1604.57446289,ITA-Serie A,2011-2-26
Chievo,85,ITA,1599.265625,ITA-Serie A,2011-2-26
Bologna,86,ITA,1598.93286133,ITA-Serie A,2011-2-26
Parma,92,ITA,1565.94140625,ITA-Serie A,2011-2-26
Catania,93,ITA,1557.83984375,ITA-Serie A,2011-2-26
Lecce,94,ITA,1530.38513184,ITA-Serie A,2011-2-26
Brescia,95,ITA,1509.12695312,ITA-Serie A,2011-2-26
Bari,96,ITA,1501.55834961,ITA-Serie A,2011-2-26
Cesena,97,ITA,1483.8963623,ITA-Serie A,2011-2-26
Inter,11,ITA,1815.05029297,ITA-Serie A,2011-3-5
Milan,17,ITA,1772.22229004,ITA-Serie A,2011-3-5
Roma,27,ITA,1714.49584961,ITA-Serie A,2011-3-5
Udinese,38,ITA,1703.02697754,ITA-Serie A,2011-3-5
Napoli,42,ITA,1690.0880127,ITA-Serie A,2011-3-5
Lazio,53,ITA,1658.67431641,ITA-Serie A,2011-3-5
Juventus,61,ITA,1645.56396484,ITA-Serie A,2011-3-5
Fiorentina,64,ITA,1636.13195801,ITA-Serie A,2011-3-5
Palermo,65,ITA,1633.54394531,ITA-Serie A,2011-3-5
Cagliari,69,ITA,1627.80236816,ITA-Serie A,2011-3-5
Genoa,79,ITA,1616.3770752,ITA-Serie A,2011-3-5
Bologna,81,ITA,1615.43103027,ITA-Serie A,2011-3-5
Sampdoria,85,ITA,1597.3972168,ITA-Serie A,2011-3-5
Chievo,89,ITA,1590.08789062,ITA-Serie A,2011-3-5
Parma,92,ITA,1571.74365234,ITA-Serie A,2011-3-5
Catania,93,ITA,1565.66345215,ITA-Serie A,2011-3-5
Lecce,94,ITA,1526.65576172,ITA-Serie A,2011-3-5
Brescia,95,ITA,1507.41394043,ITA-Serie A,2011-3-5
Bari,96,ITA,1503.12182617,ITA-Serie A,2011-3-5
Cesena,97,ITA,1493.07409668,ITA-Serie A,2011-3-5
Inter,12,ITA,1811.35791016,ITA-Serie A,2011-3-12
Milan,18,ITA,1775.63647461,ITA-Serie A,2011-3-12
Roma,34,ITA,1707.22937012,ITA-Serie A,2011-3-12
Udinese,37,ITA,1703.23876953,ITA-Serie A,2011-3-12
Napoli,44,ITA,1681.58178711,ITA-Serie A,2011-3-12
Lazio,48,ITA,1664.31567383,ITA-Serie A,2011-3-12
Fiorentina,63,ITA,1642.0670166,ITA-Serie A,2011-3-12
Juventus,64,ITA,1636.5892334,ITA-Serie A,2011-3-12
Cagliari,68,ITA,1627.61462402,ITA-Serie A,2011-3-12
Palermo,75,ITA,1623.67163086,ITA-Serie A,2011-3-12
Bologna,79,ITA,1611.38781738,ITA-Serie A,2011-3-12
Genoa,80,ITA,1610.13659668,ITA-Serie A,2011-3-12
Chievo,89,ITA,1585.20983887,ITA-Serie A,2011-3-12
Sampdoria,90,ITA,1582.38061523,ITA-Serie A,2011-3-12
Parma,92,ITA,1572.39074707,ITA-Serie A,2011-3-12
Catania,93,ITA,1555.49743652,ITA-Serie A,2011-3-12
Lecce,94,ITA,1524.5402832,ITA-Serie A,2011-3-12
Brescia,95,ITA,1517.39123535,ITA-Serie A,2011-3-12
Cesena,96,ITA,1503.85974121,ITA-Serie A,2011-3-12
Bari,97,ITA,1498.67907715,ITA-Serie A,2011-3-12
Inter,8,ITA,1833.28662109,ITA-Serie A,2011-3-19
Milan,17,ITA,1773.29431152,ITA-Serie A,2011-3-19
Udinese,21,ITA,1724.79321289,ITA-Serie A,2011-3-19
Roma,23,ITA,1719.7097168,ITA-Serie A,2011-3-19
Napoli,39,ITA,1697.34423828,ITA-Serie A,2011-3-19
Lazio,50,ITA,1662.61743164,ITA-Serie A,2011-3-19
Fiorentina,56,ITA,1656.35009766,ITA-Serie A,2011-3-19
Juventus,61,ITA,1640.49450684,ITA-Serie A,2011-3-19
Bologna,73,ITA,1624.55749512,ITA-Serie A,2011-3-19
Palermo,74,ITA,1622.7479248,ITA-Serie A,2011-3-19
Genoa,75,ITA,1621.8425293,ITA-Serie A,2011-3-19
Cagliari,77,ITA,1616.8425293,ITA-Serie A,2011-3-19
Chievo,87,ITA,1581.70898438,ITA-Serie A,2011-3-19
Sampdoria,89,ITA,1580.90039062,ITA-Serie A,2011-3-19
Catania,91,ITA,1567.7598877,ITA-Serie A,2011-3-19
Parma,92,ITA,1567.41052246,ITA-Serie A,2011-3-19
Brescia,94,ITA,1522.78234863,ITA-Serie A,2011-3-19
Lecce,95,ITA,1522.15283203,ITA-Serie A,2011-3-19
Bari,96,ITA,1511.80334473,ITA-Serie A,2011-3-19
Cesena,97,ITA,1510.73669434,ITA-Serie A,2011-3-19
Inter,8,ITA,1834.53198242,ITA-Serie A,2011-3-26
Milan,19,ITA,1763.46337891,ITA-Serie A,2011-3-26
Udinese,22,ITA,1728.9954834,ITA-Serie A,2011-3-26
Roma,25,ITA,1720.1619873,ITA-Serie A,2011-3-26
Napoli,34,ITA,1701.70141602,ITA-Serie A,2011-3-26
Lazio,47,ITA,1665.7989502,ITA-Serie A,2011-3-26
Fiorentina,56,ITA,1655.89782715,ITA-Serie A,2011-3-26
Juventus,60,ITA,1644.15795898,ITA-Serie A,2011-3-26
Palermo,68,ITA,1632.57897949,ITA-Serie A,2011-3-26
Genoa,74,ITA,1624.15429688,ITA-Serie A,2011-3-26
Bologna,76,ITA,1622.24560547,ITA-Serie A,2011-3-26
Cagliari,78,ITA,1612.48522949,ITA-Serie A,2011-3-26
Chievo,87,ITA,1590.25512695,ITA-Serie A,2011-3-26
Parma,90,ITA,1577.80029297,ITA-Serie A,2011-3-26
Sampdoria,91,ITA,1570.51062012,ITA-Serie A,2011-3-26
Catania,92,ITA,1563.55749512,ITA-Serie A,2011-3-26
Lecce,94,ITA,1520.9074707,ITA-Serie A,2011-3-26
Brescia,95,ITA,1519.11889648,ITA-Serie A,2011-3-26
Cesena,96,ITA,1507.55517578,ITA-Serie A,2011-3-26
Bari,97,ITA,1503.25708008,ITA-Serie A,2011-3-26
Inter,8,ITA,1834.53198242,ITA-Serie A,2011-4-2
Milan,19,ITA,1763.46337891,ITA-Serie A,2011-4-2
Udinese,22,ITA,1728.9954834,ITA-Serie A,2011-4-2
Roma,25,ITA,1720.1619873,ITA-Serie A,2011-4-2
Napoli,34,ITA,1701.70141602,ITA-Serie A,2011-4-2
Lazio,47,ITA,1665.7989502,ITA-Serie A,2011-4-2
Fiorentina,56,ITA,1655.89782715,ITA-Serie A,2011-4-2
Juventus,60,ITA,1644.15795898,ITA-Serie A,2011-4-2
Palermo,68,ITA,1632.57897949,ITA-Serie A,2011-4-2
Genoa,74,ITA,1624.15429688,ITA-Serie A,2011-4-2
Bologna,76,ITA,1622.24560547,ITA-Serie A,2011-4-2
Cagliari,78,ITA,1612.48522949,ITA-Serie A,2011-4-2
Chievo,87,ITA,1590.25512695,ITA-Serie A,2011-4-2
Parma,89,ITA,1577.80029297,ITA-Serie A,2011-4-2
Sampdoria,91,ITA,1570.51062012,ITA-Serie A,2011-4-2
Catania,92,ITA,1563.55749512,ITA-Serie A,2011-4-2
Lecce,94,ITA,1520.9074707,ITA-Serie A,2011-4-2
Brescia,95,ITA,1519.11889648,ITA-Serie A,2011-4-2
Cesena,96,ITA,1507.55517578,ITA-Serie A,2011-4-2
Bari,97,ITA,1503.25708008,ITA-Serie A,2011-4-2
Inter,15,ITA,1793.13330078,ITA-Serie A,2011-4-9
Milan,18,ITA,1770.3795166,ITA-Serie A,2011-4-9
Udinese,31,ITA,1706.69384766,ITA-Serie A,2011-4-9
Napoli,33,ITA,1700.1328125,ITA-Serie A,2011-4-9
Roma,37,ITA,1696.6595459,ITA-Serie A,2011-4-9
Juventus,58,ITA,1653.98718262,ITA-Serie A,2011-4-9
Lazio,59,ITA,1653.69421387,ITA-Serie A,2011-4-9
Fiorentina,62,ITA,1647.20336914,ITA-Serie A,2011-4-9
Cagliari,75,ITA,1615.98754883,ITA-Serie A,2011-4-9
Palermo,81,ITA,1610.27624512,ITA-Serie A,2011-4-9
Genoa,82,ITA,1606.9786377,ITA-Serie A,2011-4-9
Bologna,83,ITA,1602.89257812,ITA-Serie A,2011-4-9
Chievo,88,ITA,1580.5435791,ITA-Serie A,2011-4-9
Catania,90,ITA,1572.18688965,ITA-Serie A,2011-4-9
Sampdoria,91,ITA,1566.5489502,ITA-Serie A,2011-4-9
Parma,92,ITA,1558.94750977,ITA-Serie A,2011-4-9
Lecce,94,ITA,1529.5357666,ITA-Serie A,2011-4-9
Brescia,95,ITA,1524.79858398,ITA-Serie A,2011-4-9
Bari,96,ITA,1508.43664551,ITA-Serie A,2011-4-9
Cesena,97,ITA,1502.57617188,ITA-Serie A,2011-4-9
Inter,14,ITA,1792.69091797,ITA-Serie A,2011-4-16
Milan,18,ITA,1776.53369141,ITA-Serie A,2011-4-16
Napoli,30,ITA,1710.02478027,ITA-Serie A,2011-4-16
Roma,31,ITA,1705.7557373,ITA-Serie A,2011-4-16
Udinese,35,ITA,1695.83703613,ITA-Serie A,2011-4-16
Lazio,53,ITA,1658.49487305,ITA-Serie A,2011-4-16
Juventus,54,ITA,1658.07849121,ITA-Serie A,2011-4-16
Fiorentina,67,ITA,1639.28857422,ITA-Serie A,2011-4-16
Cagliari,80,ITA,1610.50671387,ITA-Serie A,2011-4-16
Palermo,82,ITA,1604.42895508,ITA-Serie A,2011-4-16
Genoa,83,ITA,1601.12670898,ITA-Serie A,2011-4-16
Bologna,84,ITA,1591.23999023,ITA-Serie A,2011-4-16
Chievo,88,ITA,1576.54919434,ITA-Serie A,2011-4-16
Catania,90,ITA,1571.82055664,ITA-Serie A,2011-4-16
Sampdoria,92,ITA,1554.45178223,ITA-Serie A,2011-4-16
Parma,93,ITA,1552.3861084,ITA-Serie A,2011-4-16
Lecce,94,ITA,1539.87231445,ITA-Serie A,2011-4-16
Brescia,95,ITA,1528.5189209,ITA-Serie A,2011-4-16
Bari,96,ITA,1507.0423584,ITA-Serie A,2011-4-16
Cesena,97,ITA,1506.6628418,ITA-Serie A,2011-4-16
Milan,16,ITA,1780.31555176,ITA-Serie A,2011-4-23
Inter,18,ITA,1775.75793457,ITA-Serie A,2011-4-23
Udinese,32,ITA,1705.9699707,ITA-Serie A,2011-4-23
Napoli,34,ITA,1699.8918457,ITA-Serie A,2011-4-23
Roma,38,ITA,1693.43505859,ITA-Serie A,2011-4-23
Lazio,49,ITA,1672.00231934,ITA-Serie A,2011-4-23
Juventus,56,ITA,1659.6619873,ITA-Serie A,2011-4-23
Fiorentina,65,ITA,1637.70507812,ITA-Serie A,2011-4-23
Palermo,77,ITA,1616.74963379,ITA-Serie A,2011-4-23
Cagliari,80,ITA,1610.6114502,ITA-Serie A,2011-4-23
Genoa,81,ITA,1609.30541992,ITA-Serie A,2011-4-23
Chievo,85,ITA,1586.09606934,ITA-Serie A,2011-4-23
Bologna,87,ITA,1581.6932373,ITA-Serie A,2011-4-23
Parma,91,ITA,1569.3190918,ITA-Serie A,2011-4-23
Catania,92,ITA,1558.31311035,ITA-Serie A,2011-4-23
Sampdoria,93,ITA,1550.66992188,ITA-Serie A,2011-4-23
Lecce,94,ITA,1539.76757812,ITA-Serie A,2011-4-23
Brescia,95,ITA,1520.34020996,ITA-Serie A,2011-4-23
Cesena,96,ITA,1513.02990723,ITA-Serie A,2011-4-23
Bari,97,ITA,1500.67529297,ITA-Serie A,2011-4-23
Milan,16,ITA,1784.10900879,ITA-Serie A,2011-4-30
Inter,18,ITA,1779.70617676,ITA-Serie A,2011-4-30
Roma,36,ITA,1697.3236084,ITA-Serie A,2011-4-30
Napoli,39,ITA,1691.74157715,ITA-Serie A,2011-4-30
Udinese,40,ITA,1687.6394043,ITA-Serie A,2011-4-30
Lazio,50,ITA,1668.05407715,ITA-Serie A,2011-4-30
Juventus,58,ITA,1655.0168457,ITA-Serie A,2011-4-30
Fiorentina,62,ITA,1646.92443848,ITA-Serie A,2011-4-30
Palermo,72,ITA,1624.89990234,ITA-Serie A,2011-4-30
Genoa,78,ITA,1615.92541504,ITA-Serie A,2011-4-30
Cagliari,82,ITA,1601.39208984,ITA-Serie A,2011-4-30
Parma,85,ITA,1587.6496582,ITA-Serie A,2011-4-30
Chievo,86,ITA,1582.20751953,ITA-Serie A,2011-4-30
Bologna,91,ITA,1565.20739746,ITA-Serie A,2011-4-30
Catania,92,ITA,1562.95825195,ITA-Serie A,2011-4-30
Sampdoria,93,ITA,1559.53234863,ITA-Serie A,2011-4-30
Lecce,94,ITA,1533.14758301,ITA-Serie A,2011-4-30
Cesena,95,ITA,1529.51574707,ITA-Serie A,2011-4-30
Brescia,96,ITA,1516.54675293,ITA-Serie A,2011-4-30
Bari,97,ITA,1491.81286621,ITA-Serie A,2011-4-30
Milan,15,ITA,1786.38378906,ITA-Serie A,2011-5-7
Inter,16,ITA,1783.55615234,ITA-Serie A,2011-5-7
Roma,34,ITA,1702.03344727,ITA-Serie A,2011-5-7
Napoli,36,ITA,1696.37097168,ITA-Serie A,2011-5-7
Udinese,48,ITA,1675.09631348,ITA-Serie A,2011-5-7
Juventus,52,ITA,1665.2376709,ITA-Serie A,2011-5-7
Fiorentina,55,ITA,1659.4675293,ITA-Serie A,2011-5-7
Lazio,57,ITA,1657.83325195,ITA-Serie A,2011-5-7
Palermo,77,ITA,1614.8527832,ITA-Serie A,2011-5-7
Genoa,78,ITA,1611.29602051,ITA-Serie A,2011-5-7
Parma,81,ITA,1597.69677734,ITA-Serie A,2011-5-7
Cagliari,85,ITA,1591.18139648,ITA-Serie A,2011-5-7
Chievo,86,ITA,1587.40185547,ITA-Serie A,2011-5-7
Catania,90,ITA,1573.16882324,ITA-Serie A,2011-5-7
Bologna,92,ITA,1562.93261719,ITA-Serie A,2011-5-7
Sampdoria,93,ITA,1556.37060547,ITA-Serie A,2011-5-7
Lecce,94,ITA,1527.95324707,ITA-Serie A,2011-5-7
Cesena,95,ITA,1525.66577148,ITA-Serie A,2011-5-7
Brescia,96,ITA,1519.70837402,ITA-Serie A,2011-5-7
Bari,97,ITA,1487.10314941,ITA-Serie A,2011-5-7
Inter,14,ITA,1788.59240723,ITA-Serie A,2011-5-14
Milan,15,ITA,1786.02404785,ITA-Serie A,2011-5-14
Roma,33,ITA,1702.39318848,ITA-Serie A,2011-5-14
Napoli,42,ITA,1685.99645996,ITA-Serie A,2011-5-14
Udinese,45,ITA,1680.85144043,ITA-Serie A,2011-5-14
Juventus,55,ITA,1661.12182617,ITA-Serie A,2011-5-14
Fiorentina,59,ITA,1654.43127441,ITA-Serie A,2011-5-14
Lazio,63,ITA,1652.078125,ITA-Serie A,2011-5-14
Palermo,75,ITA,1618.37402344,ITA-Serie A,2011-5-14
Genoa,76,ITA,1616.31665039,ITA-Serie A,2011-5-14
Parma,82,ITA,1598.82946777,ITA-Serie A,2011-5-14
Chievo,86,ITA,1591.5177002,ITA-Serie A,2011-5-14
Catania,88,ITA,1581.96264648,ITA-Serie A,2011-5-14
Cagliari,89,ITA,1574.99572754,ITA-Serie A,2011-5-14
Bologna,91,ITA,1561.79992676,ITA-Serie A,2011-5-14
Sampdoria,93,ITA,1551.34997559,ITA-Serie A,2011-5-14
Cesena,94,ITA,1541.8515625,ITA-Serie A,2011-5-14
Lecce,95,ITA,1538.32775879,ITA-Serie A,2011-5-14
Brescia,96,ITA,1510.91467285,ITA-Serie A,2011-5-14
Bari,97,ITA,1483.58190918,ITA-Serie A,2011-5-14
Milan,14,ITA,1790.03796387,ITA-Serie A,2011-5-21
Inter,15,ITA,1787.81066895,ITA-Serie A,2011-5-21
Roma,37,ITA,1693.14953613,ITA-Serie A,2011-5-21
